user_a,user_b,timestamp
148,570,30/04/2024 08:06:10
1222,1275,02/06/2024 08:09:22
770,761,17/05/2024 07:53:02
1028,1710,01/05/2024 10:35:25
122,955,16/07/2024 10:59:48
101,1594,02/06/2024 01:42:17
341,1292,08/05/2024 10:47:52
511,491,27/07/2024 02:01:46
1193,224,11/06/2024 12:39:02
1148,1125,15/06/2024 02:59:28
1699,193,31/05/2024 05:18:38
1041,981,28/05/2024 00:57:09
1292,890,19/05/2024 06:03:59
778,1283,13/05/2024 01:26:53
41,1843,22/05/2024 02:47:42
1094,1866,27/05/2024 08:27:19
1509,394,08/06/2024 10:05:26
607,679,04/05/2024 00:29:44
3,1623,02/06/2024 02:16:12
1292,138,01/05/2024 20:54:20
1391,1843,03/05/2024 20:08:38
711,557,19/07/2024 09:49:02
1689,1564,18/05/2024 05:08:32
562,932,28/05/2024 02:34:12
119,362,10/07/2024 07:44:37
122,224,08/06/2024 07:32:59
1083,1403,26/05/2024 06:41:28
32,1897,10/05/2024 11:26:16
1887,1324,05/05/2024 05:18:25
116,1161,19/05/2024 21:49:36
125,1347,24/05/2024 11:02:15
1110,1771,06/05/2024 00:35:45
702,1626,05/05/2024 10:53:42
1855,1701,25/05/2024 04:02:18
808,1835,14/07/2024 10:16:31
41,1499,16/05/2024 05:35:16
443,1309,12/05/2024 06:48:53
1014,66,25/05/2024 23:54:56
574,83,02/05/2024 00:58:45
1277,702,20/05/2024 23:47:54
788,1320,01/05/2024 00:43:49
1158,479,02/05/2024 12:14:52
460,1776,21/05/2024 07:08:50
1830,449,17/05/2024 02:35:29
1802,1049,31/08/2024 02:17:01
985,1100,26/05/2024 05:24:50
1710,9,27/05/2024 00:35:23
1014,1855,23/05/2024 18:39:25
894,493,11/05/2024 10:26:12
847,1810,05/06/2024 07:42:36
1509,967,12/07/2024 12:46:10
615,1320,26/05/2024 04:55:08
971,574,03/05/2024 23:59:34
562,1014,02/06/2024 08:24:44
468,553,03/05/2024 11:06:32
861,1391,24/05/2024 20:50:32
1586,301,06/05/2024 12:06:58
1389,587,07/05/2024 23:22:17
125,1409,23/05/2024 07:46:05
1752,574,17/05/2024 01:49:34
1689,1756,28/05/2024 22:56:04
1148,256,14/05/2024 23:21:16
1265,281,20/08/2024 16:59:19
430,805,25/05/2024 21:29:11
41,1790,27/07/2024 21:16:23
1389,1337,05/05/2024 10:35:09
1897,1754,05/05/2024 07:09:03
344,1320,08/05/2024 02:37:49
616,1205,28/04/2024 08:40:57
356,153,17/05/2024 09:08:52
1193,224,08/06/2024 07:52:43
177,1672,01/06/2024 08:23:17
1439,1748,08/05/2024 10:02:05
1509,1675,17/10/2024 01:12:41
981,1036,12/05/2024 07:58:28
1429,902,24/05/2024 08:36:14
559,1380,27/05/2024 20:14:51
862,556,10/07/2024 22:14:40
1697,702,19/05/2024 19:52:18
1509,148,17/10/2024 01:12:40
125,1649,18/05/2024 03:26:53
1790,41,11/06/2024 06:06:41
437,59,20/08/2024 21:11:25
148,1035,27/05/2024 02:38:34
312,1194,09/05/2024 08:38:40
121,244,02/07/2024 04:18:50
1777,598,21/05/2024 04:05:25
1384,1372,04/05/2024 09:13:40
711,1232,21/05/2024 18:38:47
245,606,13/06/2024 08:09:09
103,1024,25/04/2024 10:03:55
1854,140,03/05/2024 07:02:00
1371,1337,11/05/2024 08:06:17
254,1051,04/06/2024 07:03:35
446,995,04/05/2024 13:57:11
1862,1753,24/04/2024 05:59:53
961,14,25/05/2024 02:18:30
1109,285,29/04/2024 09:51:14
1158,711,09/05/2024 11:49:03
124,1337,30/04/2024 05:50:45
1161,971,26/05/2024 06:31:37
550,1513,07/05/2024 11:48:24
1449,817,12/05/2024 00:26:08
1626,448,14/05/2024 20:53:57
125,1110,20/05/2024 01:42:15
125,1771,04/05/2024 10:28:30
472,659,26/10/2024 07:06:31
1513,1320,07/05/2024 08:26:35
1124,1791,03/10/2024 07:27:55
1109,1718,01/06/2024 01:06:45
244,125,04/05/2024 23:26:18
493,1411,10/05/2024 06:53:07
1675,115,25/05/2024 08:14:24
1239,1281,20/05/2024 08:49:19
896,230,14/05/2024 22:09:54
659,795,12/08/2024 06:03:06
932,442,02/06/2024 17:58:57
1024,1771,08/05/2024 11:19:02
1283,459,27/04/2024 10:17:13
1345,574,06/05/2024 07:37:25
778,153,10/05/2024 05:04:17
912,442,09/05/2024 11:35:17
101,437,03/05/2024 05:19:56
512,1597,08/06/2024 19:54:55
1789,1474,27/05/2024 22:03:31
59,202,12/05/2024 02:32:00
1649,1802,09/06/2024 22:39:13
1049,1802,26/08/2024 03:56:35
1563,1158,26/05/2024 19:01:21
468,592,30/04/2024 09:52:05
1389,1771,08/05/2024 10:40:06
571,1482,28/04/2024 10:20:39
1350,1109,01/07/2024 17:56:52
607,1058,20/05/2024 06:47:57
1204,640,05/05/2024 03:36:07
1110,1754,18/05/2024 20:03:48
1086,1422,09/09/2024 07:00:28
1639,814,08/05/2024 12:30:57
419,967,01/05/2024 07:39:19
1509,1158,28/04/2024 05:00:35
258,896,12/05/2024 03:45:17
1645,476,15/06/2024 03:15:27
912,1415,20/05/2024 03:05:54
1391,226,03/05/2024 11:28:27
1283,452,27/04/2024 10:18:58
491,1590,25/05/2024 03:05:50
779,1335,06/06/2024 08:19:16
125,761,25/05/2024 07:38:35
808,1204,18/05/2024 11:14:33
1265,1802,10/09/2024 02:35:06
1439,1041,24/05/2024 08:51:20
912,1884,06/05/2024 04:30:11
741,1217,18/05/2024 05:37:08
148,1702,20/05/2024 03:44:20
957,272,27/05/2024 04:17:31
202,1389,05/05/2024 09:21:18
857,894,11/05/2024 09:40:13
805,1419,17/05/2024 08:11:10
493,616,30/04/2024 11:39:30
571,956,27/04/2024 09:50:04
896,495,03/06/2024 07:31:52
1609,322,03/06/2024 06:32:07
1154,670,03/05/2024 11:10:56
1626,783,18/05/2024 02:16:43
560,902,24/05/2024 08:28:49
385,583,13/06/2024 01:27:55
1148,1125,30/04/2024 07:46:56
483,243,12/10/2024 04:09:40
1657,1118,10/05/2024 09:01:34
808,1356,28/05/2024 05:12:10
711,1790,01/08/2024 22:00:14
414,553,10/08/2024 21:45:08
1393,805,16/05/2024 01:33:09
176,792,14/06/2024 07:46:57
1384,446,29/04/2024 11:10:05
1088,1496,19/05/2024 11:26:29
240,1802,27/09/2024 03:27:24
797,1645,12/05/2024 06:30:18
559,1380,30/04/2024 23:23:00
1614,1482,28/04/2024 09:09:58
616,1466,04/05/2024 03:57:03
1802,216,16/09/2024 03:34:01
318,1177,08/05/2024 09:29:10
731,1292,09/05/2024 05:06:44
1482,125,29/04/2024 06:10:49
1576,1253,27/04/2024 07:49:37
1515,1734,01/05/2024 02:43:32
1200,1079,16/08/2024 23:33:02
1706,640,05/05/2024 04:38:05
961,1474,24/05/2024 09:34:41
1028,1802,25/08/2024 06:59:47
1241,115,27/05/2024 18:47:55
1484,825,29/04/2024 02:46:43
1597,607,13/06/2024 07:02:14
1869,448,28/05/2024 04:06:00
729,1131,27/05/2024 04:02:17
1897,804,16/05/2024 17:36:29
385,507,24/05/2024 21:37:49
1358,961,17/08/2024 07:10:10
619,1309,07/05/2024 09:11:03
185,1531,18/08/2024 02:30:38
123,346,25/05/2024 08:53:46
1109,1419,30/06/2024 07:37:02
550,1234,02/06/2024 22:51:58
970,966,10/05/2024 09:25:45
1894,60,24/05/2024 09:15:53
574,1471,31/05/2024 20:53:29
1034,1894,27/05/2024 08:24:58
1110,761,17/05/2024 07:44:20
823,1158,27/04/2024 11:21:36
550,737,24/05/2024 02:35:39
1485,584,27/04/2024 12:12:28
185,224,07/07/2024 23:51:32
1234,816,03/05/2024 04:08:10
995,103,07/05/2024 00:54:53
41,1860,30/08/2024 07:44:03
1836,912,10/05/2024 10:27:58
1866,125,21/05/2024 11:22:21
163,153,01/06/2024 08:48:02
1639,1761,30/04/2024 03:46:34
702,1626,05/05/2024 11:25:34
1645,1566,30/04/2024 08:14:44
125,1482,28/04/2024 04:50:21
1808,80,17/05/2024 07:02:37
249,1802,02/09/2024 03:18:50
1252,1320,07/05/2024 01:32:19
702,1697,19/05/2024 19:43:01
276,391,31/05/2024 07:02:12
121,651,28/05/2024 02:06:32
1623,729,14/05/2024 18:30:43
195,281,09/06/2024 04:34:35
857,281,12/06/2024 03:36:13
1843,917,12/05/2024 05:36:13
1615,1393,10/05/2024 04:32:02
1268,1862,06/05/2024 09:46:31
1862,171,10/06/2024 06:21:49
1372,1513,08/05/2024 03:50:52
508,1041,18/05/2024 03:16:46
1091,93,11/05/2024 19:52:31
148,1728,03/05/2024 11:30:50
1289,116,08/07/2024 00:19:41
1509,1379,12/07/2024 12:46:13
1050,485,11/08/2024 10:22:25
1320,130,05/06/2024 02:46:51
1609,1289,11/06/2024 09:09:38
9,116,19/05/2024 02:11:01
1329,571,03/05/2024 11:06:50
362,208,20/05/2024 07:40:39
550,133,19/05/2024 23:17:20
1109,1653,12/06/2024 23:52:35
1670,1102,06/05/2024 11:13:06
543,400,05/07/2024 00:33:08
1862,628,19/05/2024 04:15:46
332,1532,08/07/2024 18:07:07
762,1389,24/05/2024 22:24:40
801,568,15/05/2024 03:10:48
272,519,22/04/2024 21:32:50
711,326,05/08/2024 08:57:26
1307,1699,31/05/2024 02:34:04
1576,446,29/04/2024 10:02:07
460,1776,27/05/2024 09:01:04
1836,912,10/05/2024 09:30:55
556,1479,08/07/2024 00:08:00
970,966,10/05/2024 09:48:09
1347,1110,06/05/2024 09:12:40
1546,615,26/05/2024 08:57:45
1496,570,13/05/2024 01:33:59
777,673,27/04/2024 11:12:24
13,294,03/05/2024 09:44:57
1792,230,19/05/2024 12:04:35
755,890,10/05/2024 07:16:23
913,1109,11/06/2024 07:47:55
123,1283,21/05/2024 10:16:42
154,1095,23/05/2024 06:00:11
1538,1862,13/05/2024 01:39:50
1049,1080,18/05/2024 07:58:29
1776,1403,28/05/2024 07:39:09
148,805,17/05/2024 07:40:20
959,202,16/05/2024 02:26:10
1429,1008,30/05/2024 23:48:34
1372,1513,17/05/2024 09:18:37
1335,1704,22/05/2024 08:18:51
125,1436,18/05/2024 02:48:20
871,424,03/06/2024 18:39:48
41,285,04/06/2024 06:47:32
1122,671,05/06/2024 08:54:37
148,101,17/05/2024 03:08:29
711,1864,06/05/2024 23:37:16
615,50,26/05/2024 18:06:03
642,202,23/05/2024 04:27:10
125,50,18/05/2024 03:41:11
1513,1372,07/05/2024 08:47:58
1283,1774,31/05/2024 05:14:50
890,1292,19/05/2024 05:40:38
1673,2,07/05/2024 23:48:28
1234,266,04/05/2024 11:50:04
41,852,08/05/2024 09:55:18
1088,1384,04/05/2024 05:31:29
148,762,10/05/2024 09:19:06
448,496,19/05/2024 06:27:01
171,1075,10/06/2024 05:32:13
1616,805,15/05/2024 21:20:36
808,1776,27/05/2024 08:05:23
1028,1091,17/05/2024 03:54:46
1651,292,11/05/2024 22:51:17
1678,837,21/04/2024 23:57:02
533,1008,18/10/2024 16:35:52
266,719,14/09/2024 23:46:53
254,1278,05/06/2024 02:46:28
1887,1851,19/05/2024 04:12:13
1158,1295,19/05/2024 06:43:51
1133,1678,21/05/2024 17:53:53
1309,1396,22/05/2024 08:07:50
1482,125,27/04/2024 10:52:48
1429,485,12/07/2024 07:24:56
999,362,28/09/2024 21:54:13
145,1109,09/06/2024 06:46:33
264,1158,18/05/2024 09:46:03
1749,327,31/05/2024 07:07:20
1754,857,13/05/2024 05:46:47
1289,1161,09/06/2024 10:01:29
61,1835,03/06/2024 08:13:46
1749,1158,30/06/2024 05:37:49
184,1017,18/05/2024 18:56:34
266,1393,04/05/2024 02:32:39
93,622,17/05/2024 07:02:11
1818,1467,03/06/2024 09:09:45
496,598,27/05/2024 23:58:26
480,1623,17/05/2024 19:03:20
1391,674,29/04/2024 01:13:59
1193,880,07/06/2024 05:49:24
587,1603,05/05/2024 21:32:12
419,281,21/05/2024 07:08:13
533,1380,28/05/2024 01:33:23
1028,1615,10/05/2024 04:20:57
967,1429,05/05/2024 10:17:33
1624,496,20/05/2024 21:48:43
868,1743,27/05/2024 06:26:08
1419,1639,28/06/2024 04:33:31
1232,1531,05/05/2024 08:56:57
41,1566,26/05/2024 04:16:19
1597,491,11/07/2024 18:51:29
961,995,26/05/2024 21:35:52
122,312,31/05/2024 07:33:57
1770,1049,27/07/2024 20:03:22
1161,1862,01/06/2024 07:04:12
92,208,03/05/2024 22:22:07
841,1634,15/05/2024 06:47:00
356,894,11/05/2024 10:05:48
1045,1082,01/06/2024 06:28:31
513,1109,09/08/2024 07:50:42
1351,1429,24/05/2024 11:32:24
1576,794,05/05/2024 07:34:42
1728,123,21/05/2024 02:36:45
902,536,25/05/2024 19:20:26
176,332,09/06/2024 21:27:33
125,452,06/06/2024 04:56:31
1203,288,13/05/2024 07:28:42
153,1034,15/05/2024 11:47:51
1214,1897,20/05/2024 03:28:37
125,844,04/05/2024 04:49:07
1575,227,01/10/2024 05:58:57
616,804,10/05/2024 06:14:12
808,1670,18/05/2024 07:32:14
896,1110,12/05/2024 07:46:36
808,226,08/06/2024 09:23:52
125,1649,18/05/2024 02:49:05
584,177,01/06/2024 02:05:38
1320,1846,17/05/2024 23:09:06
294,153,10/05/2024 06:25:54
1844,655,27/05/2024 07:40:33
1436,125,28/04/2024 08:15:52
1645,603,13/06/2024 07:40:14
286,1291,30/09/2024 21:07:52
221,102,05/05/2024 18:01:13
1633,14,04/07/2024 19:22:53
1047,1743,26/05/2024 08:52:42
550,1668,20/05/2024 07:46:32
215,641,27/05/2024 21:13:04
326,670,30/04/2024 09:16:39
729,1131,27/05/2024 04:21:19
1639,1419,02/06/2024 09:17:55
778,1755,07/05/2024 05:02:02
116,873,10/06/2024 01:37:07
176,332,19/08/2024 01:06:56
1419,1771,22/05/2024 01:19:31
740,1607,09/05/2024 07:25:36
1320,1181,04/06/2024 06:18:28
741,1728,28/05/2024 18:11:58
1485,967,29/04/2024 09:37:51
1789,1233,30/05/2024 21:33:29
1862,685,01/05/2024 21:35:27
266,1802,25/08/2024 23:08:13
385,362,26/05/2024 10:00:53
1649,125,04/05/2024 11:25:48
999,884,20/05/2024 23:03:33
1118,1657,10/05/2024 08:55:26
1102,294,01/05/2024 21:32:28
1862,1234,24/04/2024 08:25:16
1364,123,27/05/2024 09:12:35
41,1538,17/05/2024 02:36:45
1487,1204,06/09/2024 09:48:14
1133,1678,21/05/2024 01:34:08
1664,1419,25/05/2024 05:51:06
1389,753,12/05/2024 01:54:51
1802,1715,25/09/2024 00:13:44
1320,1024,24/04/2024 09:35:10
26,202,15/05/2024 06:43:14
571,1336,10/05/2024 09:53:59
1380,224,14/08/2024 02:41:52
1827,1603,27/04/2024 02:34:11
1422,1809,03/05/2024 10:37:45
614,564,27/04/2024 08:19:45
1593,1234,19/05/2024 21:43:22
1883,496,27/05/2024 09:04:58
961,521,24/05/2024 10:05:16
778,116,13/05/2024 08:04:30
1073,294,10/07/2024 11:15:32
955,295,03/06/2024 21:13:38
292,740,27/05/2024 07:00:13
562,1234,07/05/2024 21:46:08
873,1670,12/05/2024 11:14:00
985,1393,20/05/2024 22:16:25
1350,1728,03/06/2024 22:11:26
778,1694,28/05/2024 03:36:21
1862,1353,31/08/2024 23:36:21
1133,1762,08/05/2024 03:14:40
1350,1045,12/07/2024 04:11:40
890,1702,10/05/2024 06:43:57
1058,1355,07/05/2024 09:47:08
1041,1614,19/05/2024 07:53:47
1488,872,19/05/2024 06:22:38
1776,1391,07/05/2024 08:51:08
1082,1575,05/10/2024 14:33:30
491,985,10/06/2024 05:45:39
801,1422,14/06/2024 18:26:17
1088,1754,06/05/2024 09:16:32
362,400,24/05/2024 09:36:28
1639,1836,05/05/2024 06:42:43
1836,32,30/04/2024 04:30:15
512,1802,18/09/2024 00:04:59
967,912,11/06/2024 06:27:12
1262,1062,07/05/2024 01:50:38
1458,1898,02/05/2024 21:20:53
116,966,24/05/2024 05:56:45
299,224,21/09/2024 08:22:20
691,101,29/06/2024 07:06:26
202,115,15/05/2024 08:50:19
362,999,24/07/2024 05:11:43
125,1482,04/05/2024 09:23:33
1126,1699,31/05/2024 02:22:36
961,315,21/09/2024 22:49:16
220,847,11/06/2024 07:09:24
1808,1102,03/05/2024 10:51:40
959,1819,26/05/2024 10:37:57
737,1492,29/06/2024 01:52:24
543,804,10/06/2024 06:52:40
1883,1513,27/05/2024 09:26:05
959,1819,26/05/2024 11:13:03
1391,1292,17/05/2024 03:38:59
119,1130,03/07/2024 06:45:35
1474,103,08/06/2024 10:43:26
116,79,25/05/2024 08:26:47
1626,1424,26/05/2024 08:06:13
1854,1393,16/05/2024 04:38:15
1770,1571,21/09/2024 22:05:33
951,961,24/05/2024 11:22:59
1531,902,24/05/2024 09:07:00
1102,1670,06/05/2024 10:49:17
1802,607,29/09/2024 09:02:22
1897,9,07/06/2024 18:09:59
740,588,05/06/2024 09:06:37
202,1319,11/05/2024 11:29:48
912,1418,19/05/2024 04:41:17
985,872,25/05/2024 22:35:00
912,587,18/05/2024 07:52:16
1066,1604,28/05/2024 18:56:30
301,766,06/05/2024 12:15:55
1054,1320,09/06/2024 05:45:46
224,1193,14/06/2024 20:59:35
176,792,06/07/2024 22:44:10
991,795,23/05/2024 23:56:46
1576,1347,17/05/2024 04:27:01
1894,60,24/05/2024 09:33:06
1161,1738,10/06/2024 00:43:37
1790,932,09/06/2024 18:17:55
1897,1254,05/05/2024 07:03:38
521,160,27/05/2024 08:46:52
847,93,05/10/2024 06:21:10
959,1819,26/05/2024 11:28:57
1606,770,21/05/2024 07:15:47
847,729,11/06/2024 10:52:57
932,442,28/05/2024 00:25:40
1190,1645,13/06/2024 07:33:06
587,912,27/05/2024 09:04:18
1893,170,16/05/2024 22:10:35
1639,970,10/05/2024 09:38:59
123,1845,21/05/2024 23:51:23
951,119,14/06/2024 05:10:26
455,481,25/05/2024 09:50:57
1028,908,01/05/2024 00:36:42
1320,288,21/05/2024 07:05:19
1028,1633,08/05/2024 09:54:39
1858,1024,27/05/2024 02:32:49
670,1102,05/05/2024 11:08:45
254,1491,04/06/2024 04:56:36
1014,1571,29/05/2024 03:03:02
1133,638,26/05/2024 06:48:00
1471,202,07/05/2024 09:21:04
202,1476,04/05/2024 05:36:34
127,1811,28/05/2024 01:24:44
1418,615,26/05/2024 09:37:42
1484,155,29/04/2024 02:29:41
1780,1300,21/04/2024 04:18:33
999,125,20/05/2024 21:52:48
1161,1277,20/05/2024 23:39:55
1639,48,08/05/2024 12:13:42
202,1309,19/05/2024 10:09:32
153,1728,04/05/2024 09:36:30
437,1843,02/05/2024 07:17:52
41,662,16/05/2024 07:45:08
1117,202,11/05/2024 07:04:49
103,1239,22/05/2024 02:33:50
78,1633,16/09/2024 05:57:16
1862,1190,13/06/2024 08:59:49
148,1566,03/05/2024 11:56:58
702,924,06/05/2024 18:31:19
483,1759,29/07/2024 17:59:01
153,887,27/05/2024 08:07:52
281,574,14/06/2024 04:54:05
912,153,20/05/2024 15:08:26
326,912,18/05/2024 02:32:22
1678,1570,22/04/2024 21:54:40
961,1436,24/05/2024 09:21:09
148,1786,27/04/2024 11:19:00
1678,1050,18/05/2024 02:39:13
218,1058,15/05/2024 06:10:22
1403,310,11/05/2024 09:14:56
1161,481,09/06/2024 18:22:43
755,584,09/05/2024 07:14:31
1897,952,31/05/2024 06:33:56
1588,448,12/05/2024 08:26:40
1897,1214,31/05/2024 20:17:42
1775,71,28/05/2024 04:56:12
176,1790,27/07/2024 02:52:26
217,1859,08/06/2024 05:48:16
208,1390,04/05/2024 07:32:05
356,971,07/05/2024 07:41:44
1095,154,06/05/2024 12:12:44
1319,1893,07/05/2024 21:43:52
239,971,24/05/2024 08:50:26
847,442,07/06/2024 10:20:34
873,1870,29/05/2024 01:02:40
995,1320,17/05/2024 22:35:34
1088,244,12/05/2024 07:17:48
1253,755,09/05/2024 06:49:55
511,491,03/08/2024 19:48:37
1360,1088,27/05/2024 07:12:12
281,1265,18/08/2024 07:17:36
1419,805,17/05/2024 07:02:59
493,616,30/04/2024 12:31:31
651,163,25/05/2024 07:27:51
148,1121,04/05/2024 10:17:03
1391,226,03/05/2024 10:52:16
243,633,16/08/2024 22:39:40
1626,1508,28/05/2024 20:36:31
125,1620,06/05/2024 10:44:01
1393,517,04/05/2024 08:54:08
1615,266,22/05/2024 21:28:32
1678,801,26/05/2024 00:07:05
254,640,05/06/2024 08:50:16
184,1605,25/05/2024 09:02:21
967,1496,01/05/2024 13:06:36
1241,1728,10/05/2024 09:22:58
1133,1148,27/05/2024 06:52:19
125,1409,23/05/2024 07:40:00
1819,1776,26/05/2024 09:44:08
1603,1384,27/04/2024 01:23:24
1789,1606,27/05/2024 02:27:03
562,1234,07/05/2024 22:03:27
107,1500,03/06/2024 13:49:48
894,493,08/05/2024 02:47:44
276,1049,21/05/2024 20:10:11
53,103,04/05/2024 07:20:17
607,1790,13/06/2024 08:16:29
575,986,04/05/2024 08:53:03
1509,1338,12/07/2024 12:46:11
1531,752,11/05/2024 07:03:28
1024,1320,24/04/2024 09:33:30
811,1429,25/05/2024 01:12:09
61,1776,27/05/2024 08:17:01
184,760,20/05/2024 08:25:05
362,385,09/06/2024 04:27:49
619,433,15/05/2024 05:19:12
419,614,06/06/2024 10:20:23
587,912,27/05/2024 09:00:09
558,1639,13/06/2024 04:04:33
571,636,01/07/2024 08:18:41
1109,1606,21/05/2024 07:16:53
1555,1241,08/06/2024 08:48:05
761,902,24/05/2024 09:36:39
967,805,15/05/2024 07:56:47
691,1130,07/10/2024 08:34:18
448,1431,10/05/2024 09:16:53
41,60,26/05/2024 04:51:23
1153,1041,27/05/2024 07:31:30
1620,128,05/05/2024 09:08:50
184,607,20/05/2024 08:24:44
59,560,12/05/2024 22:07:10
1621,599,30/06/2024 04:25:47
513,1355,26/05/2024 07:24:20
1277,999,25/05/2024 20:36:18
966,970,10/05/2024 09:49:12
1443,1158,27/04/2024 09:52:53
1299,70,15/05/2024 10:00:22
103,1024,25/04/2024 11:13:35
515,1869,24/05/2024 00:14:12
41,121,08/05/2024 07:54:51
959,13,03/05/2024 11:11:54
890,1292,19/05/2024 01:34:34
1862,1121,04/05/2024 09:25:42
1253,1633,09/05/2024 07:02:07
897,614,28/05/2024 12:44:19
119,1295,10/06/2024 05:18:36
1754,495,18/05/2024 06:59:15
949,115,29/06/2024 04:59:22
1538,1335,27/05/2024 20:14:08
1154,119,03/07/2024 08:33:22
550,331,17/05/2024 07:25:47
1595,1028,27/05/2024 08:19:57
1897,890,31/05/2024 01:06:24
1049,467,03/06/2024 05:00:52
659,176,17/08/2024 00:49:36
1045,1634,28/05/2024 06:23:48
243,557,19/08/2024 22:19:29
247,1391,25/05/2024 10:46:57
556,69,17/05/2024 08:18:16
640,1482,28/04/2024 01:13:27
41,460,03/05/2024 11:17:10
1606,495,23/05/2024 02:32:15
1531,1765,13/09/2024 21:19:37
1866,493,10/05/2024 01:04:24
1035,1396,26/05/2024 23:44:28
472,955,26/10/2024 07:52:26
1380,533,10/08/2024 04:38:48
1050,1761,27/07/2024 10:36:10
310,175,04/05/2024 05:39:14
847,1563,05/06/2024 05:55:38
488,266,16/07/2024 22:57:59
808,1776,08/06/2024 09:02:03
1233,1641,16/07/2024 23:05:58
1670,452,12/05/2024 07:17:08
1898,1458,02/05/2024 12:40:38
1049,227,16/08/2024 05:25:43
148,139,20/05/2024 01:22:58
690,1078,26/05/2024 02:57:41
777,1286,01/06/2024 23:00:46
1878,1121,05/05/2024 17:45:49
1041,1614,19/05/2024 07:47:53
1110,1347,06/05/2024 08:40:03
1234,804,10/05/2024 05:51:07
1219,1657,29/09/2024 19:11:02
125,761,22/05/2024 06:15:18
1776,606,28/05/2024 02:02:41
1702,890,10/05/2024 04:02:25
1380,559,28/05/2024 18:09:52
356,1458,04/05/2024 11:11:46
1485,967,29/04/2024 11:21:20
1408,170,24/05/2024 16:17:52
53,770,09/05/2024 10:41:43
1275,1109,14/06/2024 01:25:05
1571,1252,07/05/2024 01:19:57
1049,1576,18/05/2024 07:37:19
788,285,03/05/2024 09:30:54
442,1234,24/04/2024 09:27:52
125,452,12/05/2024 03:03:15
1576,1253,29/04/2024 10:26:54
202,448,19/05/2024 06:17:32
533,1760,11/06/2024 00:43:01
1335,737,22/05/2024 08:11:15
1230,553,15/05/2024 05:47:54
1393,1372,05/05/2024 10:28:27
1182,1699,06/06/2024 18:56:26
495,1606,23/05/2024 03:02:36
864,1866,29/06/2024 07:35:52
224,1193,13/09/2024 04:32:43
970,1161,20/05/2024 08:59:40
185,59,07/07/2024 00:29:56
1878,1670,26/05/2024 16:38:22
501,1419,22/05/2024 05:34:05
1309,547,30/04/2024 11:29:26
202,673,27/04/2024 10:32:31
1854,1786,30/04/2024 07:58:20
584,1399,10/08/2024 02:16:07
449,312,09/05/2024 05:25:32
125,1598,20/05/2024 20:47:21
1406,619,20/05/2024 18:15:00
1813,1595,07/07/2024 03:29:38
1649,1049,21/09/2024 23:23:48
403,1466,23/05/2024 11:50:12
1862,311,03/05/2024 10:19:59
493,1158,28/06/2024 09:38:25
1324,1568,06/05/2024 08:40:49
1496,294,01/05/2024 13:35:45
1429,121,05/05/2024 10:39:11
615,496,27/05/2024 09:01:58
1041,373,03/05/2024 09:55:54
1309,670,30/04/2024 08:35:29
1028,825,28/04/2024 09:28:41
185,1241,25/07/2024 09:31:31
1509,1729,03/08/2024 12:25:42
125,495,13/05/2024 06:03:17
243,894,14/10/2024 17:28:42
1047,448,10/05/2024 11:25:44
1639,254,16/06/2024 04:28:18
550,737,07/06/2024 04:40:59
1277,1704,15/05/2024 04:59:50
1099,1776,27/05/2024 09:29:36
912,587,27/05/2024 09:04:47
1513,202,04/05/2024 09:23:31
1393,1866,25/05/2024 06:26:47
116,778,26/05/2024 21:06:07
1513,496,08/05/2024 10:49:49
825,1893,02/05/2024 22:37:16
729,776,02/06/2024 11:30:55
1639,63,08/05/2024 12:20:50
123,346,25/05/2024 08:57:26
1281,1776,10/06/2024 21:26:27
123,1364,27/05/2024 00:18:49
1239,1281,20/05/2024 08:18:13
379,958,22/04/2024 23:45:46
420,441,04/06/2024 03:41:23
1028,1846,03/05/2024 10:29:48
1049,1373,11/08/2024 11:46:09
1110,1347,06/05/2024 08:36:05
1605,373,29/05/2024 08:45:53
1469,532,04/07/2024 02:43:48
385,1771,08/05/2024 11:18:09
224,1466,03/05/2024 07:18:02
1678,1109,14/06/2024 05:57:38
792,864,04/06/2024 20:07:57
1702,790,15/05/2024 09:55:27
690,379,26/05/2024 21:57:44
1319,1326,25/05/2024 18:07:12
619,1839,17/05/2024 10:10:34
659,1419,12/08/2024 18:24:09
1219,1041,20/05/2024 10:28:39
932,220,02/07/2024 06:36:13
575,535,04/05/2024 18:56:21
1467,768,10/06/2024 06:03:48
612,1374,27/05/2024 18:52:11
1545,884,21/05/2024 04:48:13
971,493,30/04/2024 21:19:05
468,1599,07/06/2024 08:40:14
1897,246,08/05/2024 08:25:29
1866,1193,21/05/2024 19:59:10
1624,1320,21/05/2024 08:03:06
1032,765,23/04/2024 07:20:56
389,835,26/05/2024 17:42:12
41,1024,29/04/2024 03:46:47
1639,1836,06/05/2024 23:42:03
1118,148,08/05/2024 13:54:17
1862,1846,04/05/2024 00:59:08
1882,476,22/05/2024 06:45:01
1309,857,21/05/2024 00:59:08
1339,53,12/05/2024 00:00:31
546,1623,18/05/2024 04:46:31
884,1158,26/05/2024 23:51:12
961,1337,24/05/2024 09:21:51
1289,1437,16/07/2024 07:09:32
1049,1148,27/05/2024 07:42:40
422,681,29/04/2024 10:53:54
1049,1419,26/05/2024 23:15:43
619,770,18/05/2024 06:52:28
965,1147,19/05/2024 08:33:01
362,1777,23/09/2024 09:16:44
1802,41,31/08/2024 03:52:37
